Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Statement,The length of the statement "contentHolderPanelLayout.setVerticalGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(contentHolderPanelLayout.createSequentialGroup().addGap(40`40`40).addComponent(eqBalanceHeaderLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(eqBalanceSeparator`GroupLayout.PREFERRED_SIZE`2`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(eqBalanceDesLabel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addComponent(concentrationHeaderLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(concentrationSeparator`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.UNRELATED).addComponent(concentrationDesLabel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addComponent(mlrMass_elConfig_pOfComDesHeader`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(mlrMass_elConfig_pOfComSeparator`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.UNRELATED).addComponent(mlrMass_elConfig_pOfComDes`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addComponent(titrationHeaderLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(titrationSeparator`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.UNRELATED).addComponent(titrationDesLabel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addContainerGap(163`Short.MAX_VALUE)));" is 2021.,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setHorizontalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGap(0`838`Short.MAX_VALUE).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(contentHolderScrollPane`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE)));" is 287.,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setVerticalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGap(0`634`Short.MAX_VALUE).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(contentHolderScrollPane`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE)));" is 296.,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 730,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 740,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 754,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 754,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 754,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 10,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 730,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 730,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 730,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 46,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 2,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 163,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 838,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Magic Number,The method contains a magic number: 634,80
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,initComponent,Magic Number,The method contains a magic number: 50,38
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Long Statement,The length of the statement "errorMessagePanelLayout.setHorizontalGroup(errorMessagePanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(GroupLayout.Alignment.TRAILING`errorMessagePanelLayout.createSequentialGroup().addGap(0`0`Short.MAX_VALUE).addComponent(errorMessageLabel`GroupLayout.PREFERRED_SIZE`654`GroupLayout.PREFERRED_SIZE)));" is 326.,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Long Statement,The length of the statement "errorMessagePanelLayout.setVerticalGroup(errorMessagePanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(errorMessagePanelLayout.createSequentialGroup().addComponent(errorMessageLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addGap(0`0`Short.MAX_VALUE)));" is 292.,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setHorizontalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addComponent(pieChartButton).addGap(0`0`Short.MAX_VALUE)).addGroup(Layout.createSequentialGroup().addComponent(ansTableScrollPane`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addContainerGap()).addGroup(Layout.createSequentialGroup().addGap(40`40`40).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(errorMessagePanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGroup(Layout.createSequentialGroup().addComponent(getPercentOfCompletionButton).addGap(18`18`18).addComponent(clearButton)).addGroup(Layout.createSequentialGroup().addComponent(labelforcompoundTextfield).addGap(18`18`18).addComponent(compoundTextfield`GroupLayout.PREFERRED_SIZE`270`GroupLayout.PREFERRED_SIZE))).addContainerGap(93`Short.MAX_VALUE)));" is 929.,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setVerticalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGap(31`31`31).addComponent(errorMessagePanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(labelforcompoundTextfield`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE).addComponent(compoundTextfield`GroupLayout.PREFERRED_SIZE`43`GroupLayout.PREFERRED_SIZE)).addPreferredGap(LayoutStyle.ComponentPlacement.UNRELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(getPercentOfCompletionButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addComponent(clearButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE)).addGap(64`64`64).addComponent(ansTableScrollPane`GroupLayout.PREFERRED_SIZE`257`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addComponent(pieChartButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addContainerGap(72`Short.MAX_VALUE)));" is 1080.,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 654,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 270,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 93,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 43,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 64,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 64,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 64,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 257,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,setComponentLayout,Magic Number,The method contains a magic number: 72,109
chemistry-calculator,ChemistryCalculator.frontend,PercentOfCompletionPanel,pcom_ans_buttonActionPerformed,Long Statement,The length of the statement "String[][] table_row=percentageOfCompletion.stream().map(eachElement -> new String[]{eachElement.get("name")`eachElement.get("symbol")`eachElement.get("totalAtoms")`String.format("%.2f"`Double.parseDouble(eachElement.get("atomicMass")))`String.format("%.2f"`Double.parseDouble(eachElement.get("massPercent")))}).toArray(String[][]::new);" is 337.,173
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Long Statement,The length of the statement "menuPanelLayout.setHorizontalGroup(menuPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(menuPanelLayout.createSequentialGroup().addGap(22`22`22).addComponent(menuIcon`GroupLayout.PREFERRED_SIZE`34`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.UNRELATED).addComponent(menuLabel).addContainerGap(GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE)));" is 390.,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Long Statement,The length of the statement "menuPanelLayout.setVerticalGroup(menuPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(menuIcon`GroupLayout.Alignment.TRAILING`GroupLayout.DEFAULT_SIZE`50`Short.MAX_VALUE).addComponent(menuLabel`GroupLayout.Alignment.TRAILING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE));" is 320.,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 64,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 43,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 100,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 221,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 221,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 221,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 22,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 22,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 22,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 34,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,addMenu,Magic Number,The method contains a magic number: 50,29
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 54,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 33,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 89,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 54,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 33,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 89,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 24,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 12,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,initComponent,Magic Number,The method contains a magic number: 221,88
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Long Statement,The length of the statement "sequentialGroup.addComponent(eachPanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(0`0`0);" is 133.,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Long Statement,The length of the statement "menuHolderLayout.setVerticalGroup(menuHolderLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(sequentialGroup));" is 129.,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Long Statement,The length of the statement "sidebar_panelLayout.setHorizontalGroup(sidebar_panelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(developer_sign_label`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(menuHolderScrollPane).addGroup(sidebar_panelLayout.createSequentialGroup().addGap(20`20`20).addGroup(sidebar_panelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(logoPanel`GroupLayout.PREFERRED_SIZE`230`GroupLayout.PREFERRED_SIZE).addComponent(logoSeparator`GroupLayout.PREFERRED_SIZE`230`GroupLayout.PREFERRED_SIZE)).addGap(0`8`Short.MAX_VALUE)));" is 595.,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Long Statement,The length of the statement "sidebar_panelLayout.setVerticalGroup(sidebar_panelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(sidebar_panelLayout.createSequentialGroup().addGap(40`40`40).addComponent(logoPanel).addGap(18`18`18).addComponent(logoSeparator`GroupLayout.PREFERRED_SIZE`10`GroupLayout.PREFERRED_SIZE).addGap(50`50`50).addComponent(menuHolderScrollPane`javax.swing.GroupLayout.PREFERRED_SIZE`385`javax.swing.GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(developer_sign_label`GroupLayout.PREFERRED_SIZE`26`GroupLayout.PREFERRED_SIZE)));" is 629.,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 20,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 20,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 20,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 230,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 230,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 8,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 40,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 40,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 40,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 18,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 18,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 18,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 10,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 50,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 50,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 50,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 385,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,setComponentLayout,Magic Number,The method contains a magic number: 26,108
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseEntered,Magic Number,The method contains a magic number: 85,184
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseEntered,Magic Number,The method contains a magic number: 65,184
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseEntered,Magic Number,The method contains a magic number: 118,184
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseExited,Magic Number,The method contains a magic number: 64,191
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseExited,Magic Number,The method contains a magic number: 43,191
chemistry-calculator,ChemistryCalculator.frontend,Sidebar,menuMouseExited,Magic Number,The method contains a magic number: 100,191
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Long Statement,The length of the statement "acidMolarityUnitComboBox.setModel(new DefaultComboBoxModel<>(new String[]{"molars"`"decimolars"`"centimolars"`"millimolars"`"micromolars"`"nanomolars"}));" is 154.,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Long Statement,The length of the statement "baseMolarityUnitComboBox.setModel(new DefaultComboBoxModel<>(new String[]{"molars"`"decimolars"`"centimolars"`"millimolars"`"micromolars"`"nanomolars"}));" is 154.,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Long Statement,The length of the statement "baseVolumeUnitComboBox.setModel(new DefaultComboBoxModel<>(new String[]{"deciliters"`"milliliters"`"centiliters"`"liters"`"cubic_decimeters"`"cubic_millimeters"`"cubic_centimeters"}));" is 184.,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Long Statement,The length of the statement "acidVolumeUnitComboBox.setModel(new DefaultComboBoxModel<>(new String[]{"deciliters"`"milliliters"`"centiliters"`"liters"`"cubic_decimeters"`"cubic_millimeters"`"cubic_centimeters"}));" is 184.,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Magic Number,The method contains a magic number: 51,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,initComponent,Magic Number,The method contains a magic number: 153,53
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Long Statement,The length of the statement "notificationPanelLayout.setHorizontalGroup(notificationPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(GroupLayout.Alignment.TRAILING`notificationPanelLayout.createSequentialGroup().addGap(0`0`Short.MAX_VALUE).addComponent(notificationLabel`GroupLayout.PREFERRED_SIZE`654`GroupLayout.PREFERRED_SIZE)));" is 326.,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Long Statement,The length of the statement "notificationPanelLayout.setVerticalGroup(notificationPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(notificationPanelLayout.createSequentialGroup().addComponent(notificationLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addGap(0`0`Short.MAX_VALUE)));" is 292.,169
